Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2015-09-04 10:00:00.000 +0200,Mostly Cloudy,rain,22.61666667,22.61666667,0.66,20.6563,320,15.8263,0,1013.43,Mostly cloudy throughout the day.
2015-09-04 11:00:00.000 +0200,Mostly Cloudy,rain,23.81666667,23.81666667,0.59,14.0875,322,10.3523,0,1014.1,Mostly cloudy throughout the day.
2015-09-04 12:00:00.000 +0200,Mostly Cloudy,rain,23.72777778,23.72777778,0.59,15.7941,320,9.982,0,1014.14,Mostly cloudy throughout the day.
2015-09-04 13:00:00.000 +0200,Mostly Cloudy,rain,23.77222222,23.77222222,0.62,12.6224,319,15.8263,0,1014.16,Mostly cloudy throughout the day.
2015-09-04 14:00:00.000 +0200,Mostly Cloudy,rain,24.20555556,24.20555556,0.6,11.109,314,15.3111,0,1014.41,Mostly cloudy throughout the day.
2015-09-04 15:00:00.000 +0200,Mostly Cloudy,rain,26.02222222,26.02222222,0.54,14.49,301,15.8263,0,1014.3,Mostly cloudy throughout the day.
2015-09-04 16:00:00.000 +0200,Partly Cloudy,rain,26.06666667,26.06666667,0.5,12.7995,301,16.1,0,1013.71,Mostly cloudy throughout the day.
2015-09-04 17:00:00.000 +0200,Partly Cloudy,rain,26.06666667,26.06666667,0.49,10.7709,307,15.5526,0,1013.27,Mostly cloudy throughout the day.
2015-09-04 18:00:00.000 +0200,Partly Cloudy,rain,24.95,24.95,0.54,11.0446,291,16.1,0,1013.22,Mostly cloudy throughout the day.
2015-09-04 19:00:00.000 +0200,Mostly Cloudy,rain,22.75555556,22.75555556,0.62,3.22,340,16.1,0,1013.5,Mostly cloudy throughout the day.
2015-09-04 20:00:00.000 +0200,Mostly Cloudy,rain,22.25555556,22.25555556,0.67,3.2522,1,15.5526,0,1013.78,Mostly cloudy throughout the day.
2015-09-04 21:00:00.000 +0200,Overcast,rain,19.95,19.95,0.86,3.1878,331,10.2557,0,1013.63,Mostly cloudy throughout the day.
2015-09-04 22:00:00.000 +0200,Overcast,rain,19.95555556,19.95555556,0.86,3.0751,170,16.1,0,1014.11,Mostly cloudy throughout the day.
2015-09-04 23:00:00.000 +0200,Overcast,rain,19.61666667,19.61666667,0.91,2.8336,225,14.3934,0,1014.37,Mostly cloudy throughout the day.
2015-09-05 00:00:00.000 +0200,Overcast,rain,19.32777778,19.32777778,0.92,2.9624,78,15.1823,0,1013.61,Mostly cloudy throughout the day.
2015-09-05 01:00:00.000 +0200,Overcast,rain,19.35555556,19.35555556,0.89,6.1502,99,15.1823,0,1013.13,Mostly cloudy throughout the day.
2015-09-05 02:00:00.000 +0200,Overcast,rain,19.36666667,19.36666667,0.9,1.8515,189,14.3934,0,1013.1,Mostly cloudy throughout the day.
2015-09-05 03:00:00.000 +0200,Overcast,rain,18.77222222,18.77222222,0.92,2.7692,286,11.9784,0,1013.01,Mostly cloudy throughout the day.
2015-09-05 04:00:00.000 +0200,Overcast,rain,18.28333333,18.28333333,0.96,2.7048,310,11.9784,0,1012.68,Mostly cloudy throughout the day.
2015-09-05 05:00:00.000 +0200,Overcast,rain,18.66666667,18.66666667,0.93,2.8014,140,9.982,0,1012.11,Mostly cloudy throughout the day.
2015-09-05 06:00:00.000 +0200,Mostly Cloudy,rain,17.65555556,17.65555556,0.97,7.1806,150,6.1985,0,1011.38,Mostly cloudy throughout the day.
2015-09-05 07:00:00.000 +0200,Mostly Cloudy,rain,18.65555556,18.65555556,0.93,4.8622,325,6.1985,0,1011.29,Mostly cloudy throughout the day.
2015-09-05 08:00:00.000 +0200,Overcast,rain,17.79444444,17.79444444,0.97,8.8228,357,9.338,0,1011.87,Mostly cloudy throughout the day.
2015-09-05 09:00:00.000 +0200,Mostly Cloudy,rain,17.61666667,17.61666667,0.9,14.0392,8,9.6761,0,1011.38,Mostly cloudy throughout the day.
2015-09-05 10:00:00.000 +0200,Mostly Cloudy,rain,17.59444444,17.59444444,0.91,13.9748,332,6.9391,0,1011.35,Mostly cloudy throughout the day.
2015-09-05 11:00:00.000 +0200,Overcast,rain,17.66666667,17.66666667,0.92,11.2217,335,9.6922,0,1012.14,Mostly cloudy throughout the day.
2015-09-05 12:00:00.000 +0200,Overcast,rain,17.73333333,17.73333333,0.9,12.3165,352,9.8532,0,1012.13,Mostly cloudy throughout the day.
2015-09-05 13:00:00.000 +0200,Overcast,rain,18.79444444,18.79444444,0.84,8.05,20,9.982,0,1011.65,Mostly cloudy throughout the day.
2015-09-05 14:00:00.000 +0200,Overcast,rain,19.85555556,19.85555556,0.85,3.6064,318,9.982,0,1011.22,Mostly cloudy throughout the day.
2015-09-05 15:00:00.000 +0200,Overcast,rain,19.81666667,19.81666667,0.84,4.8944,305,9.982,0,1011.35,Mostly cloudy throughout the day.
2015-09-05 16:00:00.000 +0200,Overcast,rain,19.81666667,19.81666667,0.84,9.0482,282,9.982,0,1011.25,Mostly cloudy throughout the day.
2015-09-05 17:00:00.000 +0200,Overcast,rain,19.13333333,19.13333333,0.89,10.2074,320,10.3523,0,1011.34,Mostly cloudy throughout the day.
2015-09-05 18:00:00.000 +0200,Mostly Cloudy,rain,18.79444444,18.79444444,0.9,3.22,349,9.982,0,1011.2,Mostly cloudy throughout the day.
2015-09-05 19:00:00.000 +0200,Mostly Cloudy,rain,17.73333333,17.73333333,0.9,8.9838,320,7.2128,0,1010.56,Mostly cloudy throughout the day.
2015-09-05 20:00:00.000 +0200,Mostly Cloudy,rain,17.86666667,17.86666667,0.91,5.0393,332,6.6976,0,1010.91,Mostly cloudy throughout the day.
2015-09-05 21:00:00.000 +0200,Overcast,rain,17.2,17.2,0.93,3.4293,323,9.8532,0,1011.32,Mostly cloudy throughout the day.
2015-09-05 22:00:00.000 +0200,Overcast,rain,17.2,17.2,0.97,6.3112,298,9.8532,0,1011.51,Mostly cloudy throughout the day.
2015-09-05 23:00:00.000 +0200,Overcast,rain,17.16666667,17.16666667,0.97,12.9605,312,9.1287,0,1011.11,Mostly cloudy throughout the day.
2015-09-06 00:00:00.000 +0200,Overcast,rain,16.6,16.6,0.93,6.6332,318,8.9677,0,1011.24,Mostly cloudy throughout the day.
2015-09-06 01:00:00.000 +0200,Overcast,rain,16.6,16.6,0.93,11.1734,281,8.2271,0,1011.74,Mostly cloudy throughout the day.
2015-09-06 02:00:00.000 +0200,Overcast,rain,16.07777778,16.07777778,0.93,10.3845,303,10.2235,0,1011.62,Mostly cloudy throughout the day.
2015-09-06 03:00:00.000 +0200,Mostly Cloudy,rain,15.48888889,15.48888889,0.95,6.6815,274,12.2521,0,1011.57,Mostly cloudy throughout the day.
2015-09-06 04:00:00.000 +0200,Overcast,rain,14.93333333,14.93333333,0.87,17.4685,299,16.1,0,1012.05,Mostly cloudy throughout the day.
2015-09-06 05:00:00.000 +0200,Overcast,rain,14.01666667,14.01666667,0.91,14.0553,286,14.3934,0,1013.13,Mostly cloudy throughout the day.
2015-09-06 06:00:00.000 +0200,Mostly Cloudy,rain,13.86666667,13.86666667,0.83,20.4309,300,15.8263,0,1012.78,Mostly cloudy throughout the day.
2015-09-06 07:00:00.000 +0200,Mostly Cloudy,rain,13.86666667,13.86666667,0.83,17.2592,300,15.8263,0,1013.95,Mostly cloudy throughout the day.
2015-09-06 08:00:00.000 +0200,Partly Cloudy,rain,15.71111111,15.71111111,0.75,18.7082,310,10.2235,0,1014.65,Mostly cloudy throughout the day.
2015-09-06 09:00:00.000 +0200,Mostly Cloudy,rain,17.15555556,17.15555556,0.68,15.9873,299,10.2557,0,1014.95,Mostly cloudy throughout the day.
2015-09-06 10:00:00.000 +0200,Mostly Cloudy,rain,17.75555556,17.75555556,0.65,17.7261,291,9.982,0,1015.63,Mostly cloudy throughout the day.
2015-09-06 11:00:00.000 +0200,Mostly Cloudy,rain,19.68888889,19.68888889,0.54,20.5597,292,10.3523,0,1016.41,Mostly cloudy throughout the day.
2015-09-06 12:00:00.000 +0200,Partly Cloudy,rain,20.95,20.95,0.5,22.2824,290,9.982,0,1016.61,Mostly cloudy throughout the day.
2015-09-06 13:00:00.000 +0200,Partly Cloudy,rain,19.95555556,19.95555556,0.49,24.9872,290,9.982,0,1016.62,Mostly cloudy throughout the day.
2015-09-06 14:00:00.000 +0200,Partly Cloudy,rain,21.80555556,21.80555556,0.43,22.1858,299,10.3523,0,1016.95,Mostly cloudy throughout the day.
2015-09-06 15:00:00.000 +0200,Partly Cloudy,rain,22.06666667,22.06666667,0.43,23.506,281,10.2557,0,1016.91,Mostly cloudy throughout the day.
2015-09-06 16:00:00.000 +0200,Mostly Cloudy,rain,21.13333333,21.13333333,0.42,20.7046,291,10.2557,0,1016.91,Mostly cloudy throughout the day.
2015-09-06 17:00:00.000 +0200,Mostly Cloudy,rain,19.83333333,19.83333333,0.52,15.2467,286,10.5777,0,1017.29,Mostly cloudy throughout the day.
2015-09-06 18:00:00.000 +0200,Mostly Cloudy,rain,18.64444444,18.64444444,0.45,24.9228,299,10.2557,0,1017.83,Mostly cloudy throughout the day.
2015-09-06 19:00:00.000 +0200,Mostly Cloudy,rain,17.02222222,17.02222222,0.56,12.9444,291,10.2557,0,1018.24,Mostly cloudy throughout the day.
2015-09-06 20:00:00.000 +0200,Mostly Cloudy,rain,16.83333333,16.83333333,0.56,18.2896,310,10.5777,0,1018.9,Mostly cloudy throughout the day.
2015-09-06 21:00:00.000 +0200,Mostly Cloudy,rain,14.90555556,14.90555556,0.67,15.4882,299,16.1,0,1019.74,Mostly cloudy throughout the day.
2015-09-06 22:00:00.000 +0200,Mostly Cloudy,rain,14.86111111,14.86111111,0.67,13.9587,299,16.1,0,1020.06,Mostly cloudy throughout the day.
2015-09-06 23:00:00.000 +0200,Partly Cloudy,rain,13.24444444,13.24444444,0.74,10.4006,292,15.1823,0,1020.34,Mostly cloudy throughout the day.
2015-09-07 00:00:00.000 +0200,Partly Cloudy,rain,12.17777778,12.17777778,0.67,13.0893,291,16.1,0,1020.73,Partly cloudy throughout the day.
2015-09-07 01:00:00.000 +0200,Partly Cloudy,rain,10.60555556,10.60555556,0.74,11.3344,262,16.1,0,1021.11,Partly cloudy throughout the day.
2015-09-07 02:00:00.000 +0200,Partly Cloudy,rain,9.75,8.25,0.78,10.5616,274,15.1823,0,1021.37,Partly cloudy throughout the day.
2015-09-07 03:00:00.000 +0200,Partly Cloudy,rain,8.438888889,6.527777778,0.83,11.4149,270,16.1,0,1021.39,Partly cloudy throughout the day.
2015-09-07 04:00:00.000 +0200,Partly Cloudy,rain,8.316666667,6.438888889,0.83,11.0929,268,16.1,0,1021.4,Partly cloudy throughout the day.
2015-09-07 05:00:00.000 +0200,Partly Cloudy,rain,8.116666667,7.277777778,0.85,6.1502,256,15.1823,0,1021.21,Partly cloudy throughout the day.
2015-09-07 06:00:00.000 +0200,Partly Cloudy,rain,7.85,5.85,0.83,11.27,260,16.1,0,1021.02,Partly cloudy throughout the day.
2015-09-07 07:00:00.000 +0200,Partly Cloudy,rain,9.966666667,8.883333333,0.77,8.4686,269,16.1,0,1021.21,Partly cloudy throughout the day.
2015-09-07 08:00:00.000 +0200,Partly Cloudy,rain,13.49444444,13.49444444,0.62,15.8424,299,15.5526,0,1021.26,Partly cloudy throughout the day.
2015-09-07 09:00:00.000 +0200,Partly Cloudy,rain,16.04444444,16.04444444,0.53,20.6885,309,16.1,0,1021.12,Partly cloudy throughout the day.
2015-09-07 10:00:00.000 +0200,Partly Cloudy,rain,17.68888889,17.68888889,0.5,20.4148,282,15.8263,0,1021.42,Partly cloudy throughout the day.
2015-09-07 11:00:00.000 +0200,Partly Cloudy,rain,18.65,18.65,0.47,15.2789,286,15.3111,0,1021.49,Partly cloudy throughout the day.
2015-09-07 12:00:00.000 +0200,Partly Cloudy,rain,19.88333333,19.88333333,0.44,17.6134,290,10.2557,0,1021.12,Partly cloudy throughout the day.
2015-09-07 13:00:00.000 +0200,Partly Cloudy,rain,20.97222222,20.97222222,0.41,20.6402,291,10.2557,0,1020.91,Partly cloudy throughout the day.
2015-09-07 14:00:00.000 +0200,Partly Cloudy,rain,20.72777778,20.72777778,0.38,16.3254,303,10.5777,0,1020.67,Partly cloudy throughout the day.
2015-09-07 15:00:00.000 +0200,Mostly Cloudy,rain,20.92222222,20.92222222,0.38,20.8978,280,10.2557,0,1020.03,Partly cloudy throughout the day.
2015-09-07 16:00:00.000 +0200,Mostly Cloudy,rain,19.92777778,19.92777778,0.4,16.422,301,16.1,0,1019.91,Partly cloudy throughout the day.
2015-09-07 17:00:00.000 +0200,Mostly Cloudy,rain,19.85555556,19.85555556,0.36,16.583,287,15.5526,0,1019.73,Partly cloudy throughout the day.
2015-09-07 18:00:00.000 +0200,Partly Cloudy,rain,17.84444444,17.84444444,0.43,13.0249,280,16.1,0,1019.82,Partly cloudy throughout the day.
2015-09-07 19:00:00.000 +0200,Partly Cloudy,rain,16.13333333,16.13333333,0.48,9.6117,290,16.1,0,1019.82,Partly cloudy throughout the day.
2015-09-07 20:00:00.000 +0200,Partly Cloudy,rain,12.74444444,12.74444444,0.64,8.6779,267,15.5526,0,1020.64,Partly cloudy throughout the day.
2015-09-07 21:00:00.000 +0200,Partly Cloudy,rain,11.20555556,11.20555556,0.72,11.3344,272,16.1,0,1021.21,Partly cloudy throughout the day.
2015-09-07 22:00:00.000 +0200,Partly Cloudy,rain,10.64444444,10.64444444,0.72,11.0768,291,16.1,0,1021.62,Partly cloudy throughout the day.
2015-09-07 23:00:00.000 +0200,Partly Cloudy,rain,10.82222222,10.82222222,0.73,10.143,301,15.1823,0,1021.73,Partly cloudy throughout the day.
2015-09-08 00:00:00.000 +0200,Partly Cloudy,rain,10.13888889,10.13888889,0.77,6.762,308,16.1,0,1021.83,Partly cloudy throughout the day.
2015-09-08 01:00:00.000 +0200,Partly Cloudy,rain,9.65,8.016666667,0.83,11.27,290,16.1,0,1022.01,Partly cloudy throughout the day.
2015-09-08 02:00:00.000 +0200,Partly Cloudy,rain,10.6,10.6,0.81,9.7888,299,15.1823,0,1021.52,Partly cloudy throughout the day.
2015-09-08 03:00:00.000 +0200,Partly Cloudy,rain,10,9.361111111,0.81,6.4883,299,16.1,0,1021.34,Partly cloudy throughout the day.
2015-09-08 04:00:00.000 +0200,Partly Cloudy,rain,7.8,7.8,0.89,3.4132,272,16.1,0,1021.42,Partly cloudy throughout the day.
2015-09-08 05:00:00.000 +0200,Partly Cloudy,rain,7.677777778,7.677777778,0.9,3.7191,298,15.1823,0,1021.48,Partly cloudy throughout the day.
2015-09-08 06:00:00.000 +0200,Partly Cloudy,rain,7.288888889,7.288888889,0.93,3.4293,299,15.8263,0,1021.44,Partly cloudy throughout the day.
2015-09-08 07:00:00.000 +0200,Partly Cloudy,rain,9.888888889,9.611111111,0.87,5.1198,309,15.8263,0,1021.64,Partly cloudy throughout the day.
2015-09-08 08:00:00.000 +0200,Partly Cloudy,rain,12.46111111,12.46111111,0.79,13.2986,312,15.1501,0,1021.87,Partly cloudy throughout the day.
2015-09-08 09:00:00.000 +0200,Partly Cloudy,rain,14.93333333,14.93333333,0.68,9.66,338,10.2557,0,1021.54,Partly cloudy throughout the day.
2015-09-08 10:00:00.000 +0200,Partly Cloudy,rain,17.10555556,17.10555556,0.59,9.4829,292,9.982,0,1021.84,Partly cloudy throughout the day.
2015-09-08 11:00:00.000 +0200,Partly Cloudy,rain,17.63888889,17.63888889,0.56,9.1126,302,10.3523,0,1022.09,Partly cloudy throughout the day.
2015-09-08 12:00:00.000 +0200,Partly Cloudy,rain,18.75,18.75,0.48,9.8693,301,10.2557,0,1021.74,Partly cloudy throughout the day.
2015-09-08 13:00:00.000 +0200,Mostly Cloudy,rain,20.87777778,20.87777778,0.38,11.1573,301,10.2557,0,1021.34,Partly cloudy throughout the day.
2015-09-08 14:00:00.000 +0200,Mostly Cloudy,rain,18.85555556,18.85555556,0.4,13.4757,314,15.5526,0,1021.45,Partly cloudy throughout the day.
2015-09-08 15:00:00.000 +0200,Mostly Cloudy,rain,20.83333333,20.83333333,0.39,14.168,330,16.1,0,1020.94,Partly cloudy throughout the day.
2015-09-08 16:00:00.000 +0200,Mostly Cloudy,rain,18.83888889,18.83888889,0.4,14.4578,311,16.1,0,1020.64,Partly cloudy throughout the day.
2015-09-08 17:00:00.000 +0200,Mostly Cloudy,rain,18.83333333,18.83333333,0.42,14.8764,323,15.5526,0,1020.86,Partly cloudy throughout the day.
2015-09-08 18:00:00.000 +0200,Mostly Cloudy,rain,18.72222222,18.72222222,0.4,12.6224,338,16.1,0,1020.62,Partly cloudy throughout the day.
2015-09-08 19:00:00.000 +0200,Partly Cloudy,rain,15,15,0.51,9.0965,309,16.1,0,1020.52,Partly cloudy throughout the day.
2015-09-08 20:00:00.000 +0200,Partly Cloudy,rain,12.48888889,12.48888889,0.6,8.6618,293,15.5526,0,1020.95,Partly cloudy throughout the day.
2015-09-08 21:00:00.000 +0200,Partly Cloudy,rain,8.938888889,7.761111111,0.78,8.05,270,16.1,0,1021.42,Partly cloudy throughout the day.
2015-09-08 22:00:00.000 +0200,Partly Cloudy,rain,8.822222222,8.011111111,0.81,6.44,280,16.1,0,1021.72,Partly cloudy throughout the day.
2015-09-08 23:00:00.000 +0200,Partly Cloudy,rain,8.35,8.35,0.81,3.1556,273,15.5526,0,1022.04,Partly cloudy throughout the day.
2015-09-09 00:00:00.000 +0200,Partly Cloudy,rain,7.738888889,6.844444444,0.84,6.1502,280,16.1,0,1022.02,Partly cloudy starting in the morning continuing until evening.
2015-09-09 01:00:00.000 +0200,Clear,rain,6.188888889,5.027777778,0.89,6.2468,271,16.1,0,1021.71,Partly cloudy starting in the morning continuing until evening.
2015-09-09 02:00:00.000 +0200,Partly Cloudy,rain,5.661111111,5.661111111,0.85,2.6726,272,15.1823,0,1021.45,Partly cloudy starting in the morning continuing until evening.
2015-09-09 03:00:00.000 +0200,Clear,rain,4.544444444,4.544444444,0.92,3.22,260,16.1,0,1021.01,Partly cloudy starting in the morning continuing until evening.
2015-09-09 04:00:00.000 +0200,Partly Cloudy,rain,4.472222222,4.472222222,0.92,3.22,210,15.8263,0,1021.1,Partly cloudy starting in the morning continuing until evening.
2015-09-09 05:00:00.000 +0200,Partly Cloudy,rain,6.6,6.6,0.92,2.576,193,14.9569,0,1021.07,Partly cloudy starting in the morning continuing until evening.
2015-09-09 06:00:00.000 +0200,Partly Cloudy,rain,5.955555556,5.955555556,0.93,4.83,170,16.0517,0,1020.9,Partly cloudy starting in the morning continuing until evening.
2015-09-09 07:00:00.000 +0200,Partly Cloudy,rain,7.022222222,7.022222222,0.93,4.83,170,16.1,0,1021.02,Partly cloudy starting in the morning continuing until evening.
2015-09-09 08:00:00.000 +0200,Partly Cloudy,rain,11.75555556,11.75555556,0.7,1.8032,256,15.5526,0,1020.95,Partly cloudy starting in the morning continuing until evening.
2015-09-09 09:00:00.000 +0200,Partly Cloudy,rain,15.81111111,15.81111111,0.57,3.0107,262,16.1,0,1020.62,Partly cloudy starting in the morning continuing until evening.
2015-09-09 10:00:00.000 +0200,Partly Cloudy,rain,17.61666667,17.61666667,0.44,8.6618,220,10.2557,0,1020.91,Partly cloudy starting in the morning continuing until evening.
2015-09-09 11:00:00.000 +0200,Partly Cloudy,rain,18.83888889,18.83888889,0.39,8.9999,164,10.5777,0,1020.83,Partly cloudy starting in the morning continuing until evening.
2015-09-09 12:00:00.000 +0200,Partly Cloudy,rain,18.83888889,18.83888889,0.37,7.4221,241,16.1,0,1020.51,Partly cloudy starting in the morning continuing until evening.
2015-09-09 13:00:00.000 +0200,Partly Cloudy,rain,19.97777778,19.97777778,0.35,2.9785,171,16.1,0,1020.5,Partly cloudy starting in the morning continuing until evening.
2015-09-09 14:00:00.000 +0200,Partly Cloudy,rain,21.03333333,21.03333333,0.34,3.059,113,15.5526,0,1020.03,Partly cloudy starting in the morning continuing until evening.
2015-09-09 15:00:00.000 +0200,Partly Cloudy,rain,22.01111111,22.01111111,0.31,4.2021,125,16.1,0,1019.52,Partly cloudy starting in the morning continuing until evening.
2015-09-09 16:00:00.000 +0200,Partly Cloudy,rain,21.06111111,21.06111111,0.31,7.7924,89,16.1,0,1019.22,Partly cloudy starting in the morning continuing until evening.
2015-09-09 17:00:00.000 +0200,Partly Cloudy,rain,21.05555556,21.05555556,0.3,4.6368,27,15.5526,0,1019,Partly cloudy starting in the morning continuing until evening.
2015-09-09 18:00:00.000 +0200,Partly Cloudy,rain,19.97222222,19.97222222,0.33,3.2522,109,16.1,0,1018.83,Partly cloudy starting in the morning continuing until evening.
2015-09-09 19:00:00.000 +0200,Partly Cloudy,rain,16.01111111,16.01111111,0.46,0.1288,340,16.1,0,1019.23,Partly cloudy starting in the morning continuing until evening.
2015-09-09 20:00:00.000 +0200,Partly Cloudy,rain,13.06111111,13.06111111,0.55,6.9552,331,15.5526,0,1019.81,Partly cloudy starting in the morning continuing until evening.
2015-09-09 21:00:00.000 +0200,Partly Cloudy,rain,11.16111111,11.16111111,0.67,7.9212,352,16.1,0,1020.33,Partly cloudy starting in the morning continuing until evening.
2015-09-09 22:00:00.000 +0200,Clear,rain,10.58333333,10.58333333,0.69,6.4239,342,16.1,0,1019.75,Partly cloudy starting in the morning continuing until evening.
2015-09-09 23:00:00.000 +0200,Partly Cloudy,rain,10.85,10.85,0.7,3.6708,10,15.5526,0,1019.55,Partly cloudy starting in the morning continuing until evening.
2016-04-01 00:00:00.000 +0200,Partly Cloudy,rain,11.80555556,11.80555556,0.71,13.8943,170,16.1,0,1014.14,Mostly cloudy throughout the day.
2016-04-01 01:00:00.000 +0200,Partly Cloudy,rain,11.80555556,11.80555556,0.71,10.9963,172,16.1,0,1013.95,Mostly cloudy throughout the day.
2016-04-01 02:00:00.000 +0200,Partly Cloudy,rain,11.44444444,11.44444444,0.74,12.9444,192,15.1823,0,1013.31,Mostly cloudy throughout the day.
2016-04-01 03:00:00.000 +0200,Mostly Cloudy,rain,10.71666667,10.71666667,0.77,11.0446,171,16.1,0,1013.03,Mostly cloudy throughout the day.
2016-04-01 04:00:00.000 +0200,Mostly Cloudy,rain,10.23333333,10.23333333,0.79,13.9265,162,16.1,0,1012.64,Mostly cloudy throughout the day.
2016-04-01 05:00:00.000 +0200,Mostly Cloudy,rain,11,11,0.79,12.2521,179,15.1823,0,1012.35,Mostly cloudy throughout the day.
2016-04-01 06:00:00.000 +0200,Overcast,rain,11.41666667,11.41666667,0.76,11.0607,175,16.1,0,1012.19,Mostly cloudy throughout the day.
2016-04-01 07:00:00.000 +0200,Overcast,rain,12.36666667,12.36666667,0.73,15.1984,182,16.1,0,1012.13,Mostly cloudy throughout the day.
2016-04-01 08:00:00.000 +0200,Overcast,rain,13.06111111,13.06111111,0.76,16.0517,189,15.1823,0,1012.07,Mostly cloudy throughout the day.
2016-04-01 09:00:00.000 +0200,Overcast,rain,14.07777778,14.07777778,0.75,15.8102,194,16.1,0,1011.76,Mostly cloudy throughout the day.
2016-04-01 10:00:00.000 +0200,Overcast,rain,16.21111111,16.21111111,0.66,14.5544,204,16.1,0,1012.03,Mostly cloudy throughout the day.
2016-04-01 11:00:00.000 +0200,Overcast,rain,17.85,17.85,0.63,14.1036,219,15.5526,0,1012.03,Mostly cloudy throughout the day.
2016-04-01 12:00:00.000 +0200,Overcast,rain,19.83888889,19.83888889,0.49,19.9801,218,15.5526,0,1012.04,Mostly cloudy throughout the day.
2016-04-01 13:00:00.000 +0200,Overcast,rain,23.7,23.7,0.33,28.7546,250,16.1,0,1011.48,Mostly cloudy throughout the day.
2016-04-01 14:00:00.000 +0200,Overcast,rain,22.57222222,22.57222222,0.4,29.8333,263,15.5526,0,1011.57,Mostly cloudy throughout the day.
2016-04-01 15:00:00.000 +0200,Overcast,rain,22.75555556,22.75555556,0.37,26.726,261,16.1,0,1011.41,Mostly cloudy throughout the day.
2016-04-01 16:00:00.000 +0200,Overcast,rain,22.82222222,22.82222222,0.37,23.4577,252,16.1,0,1011.32,Mostly cloudy throughout the day.
2016-04-01 17:00:00.000 +0200,Mostly Cloudy,rain,22.72777778,22.72777778,0.37,26.6777,291,15.5526,0,1011.66,Mostly cloudy throughout the day.
2016-04-01 18:00:00.000 +0200,Mostly Cloudy,rain,22.1,22.1,0.43,21.1554,299,16.1,0,1012.25,Mostly cloudy throughout the day.
2016-04-01 19:00:00.000 +0200,Mostly Cloudy,rain,19.88333333,19.88333333,0.45,23.1357,310,15.5526,0,1013.45,Mostly cloudy throughout the day.
2016-04-01 20:00:00.000 +0200,Mostly Cloudy,rain,17.18888889,17.18888889,0.51,22.7493,312,15.5526,0,1014.9,Mostly cloudy throughout the day.
2016-04-01 21:00:00.000 +0200,Partly Cloudy,rain,14.92777778,14.92777778,0.6,20.3665,312,16.1,0,1016.2,Mostly cloudy throughout the day.
2016-04-01 22:00:00.000 +0200,Partly Cloudy,rain,13.67777778,13.67777778,0.64,26.1625,1,16.1,0,1017.42,Mostly cloudy throughout the day.
2016-04-01 23:00:00.000 +0200,Breezy and Partly Cloudy,rain,10.36666667,10.36666667,0.67,31.1374,27,15.1823,0,1018.84,Mostly cloudy throughout the day.
2016-04-10 00:00:00.000 +0200,Overcast,rain,9.927777778,7.927777778,0.8,14.2968,280,9.982,0,1004.82,Overcast throughout the day.
2016-04-10 01:00:00.000 +0200,Mostly Cloudy,rain,9.4,6.95,0.83,16.9855,280,9.982,0,1005.02,Overcast throughout the day.
2016-04-10 02:00:00.000 +0200,Mostly Cloudy,rain,9.388888889,7.116666667,0.84,15.456,302,11.6886,0,1004.9,Overcast throughout the day.
2016-04-10 03:00:00.000 +0200,Mostly Cloudy,rain,9.25,7.255555556,0.84,13.1376,302,11.6886,0,1005.04,Overcast throughout the day.
2016-04-10 04:00:00.000 +0200,Mostly Cloudy,rain,8.75,6.966666667,0.83,11.0929,290,11.9784,0,1005.23,Overcast throughout the day.
2016-04-10 05:00:00.000 +0200,Mostly Cloudy,rain,7.883333333,6.011111111,0.89,10.5616,286,9.982,0,1005.5,Overcast throughout the day.
2016-04-10 06:00:00.000 +0200,Overcast,rain,7.733333333,6.338888889,0.89,8.0822,264,9.982,0,1005.72,Overcast throughout the day.
2016-04-10 07:00:00.000 +0200,Overcast,rain,7.761111111,6.072222222,0.89,9.4829,254,9.982,0,1006.03,Overcast throughout the day.
2016-04-10 08:00:00.000 +0200,Overcast,rain,8.8,6.85,0.89,12.1555,285,9.982,0,1006.49,Overcast throughout the day.
2016-04-10 09:00:00.000 +0200,Overcast,rain,8.866666667,6.433333333,0.89,15.778,281,9.982,0,1006.54,Overcast throughout the day.
2016-04-10 10:00:00.000 +0200,Overcast,rain,9.977777778,7.633333333,0.83,17.3558,292,9.982,0,1007.14,Overcast throughout the day.
2016-04-10 11:00:00.000 +0200,Overcast,rain,11.03333333,11.03333333,0.77,13.8943,294,9.982,0,1007.61,Overcast throughout the day.
2016-04-10 12:00:00.000 +0200,Overcast,rain,11.16111111,11.16111111,0.77,15.9068,281,9.982,0,1007.84,Overcast throughout the day.
2016-04-10 13:00:00.000 +0200,Overcast,rain,12.2,12.2,0.72,15.9712,300,9.982,0,1008.03,Overcast throughout the day.
2016-04-10 14:00:00.000 +0200,Overcast,rain,12.32222222,12.32222222,0.71,16.6796,304,10.3523,0,1008.23,Overcast throughout the day.
2016-04-10 15:00:00.000 +0200,Overcast,rain,12.75555556,12.75555556,0.72,21.6706,310,9.982,0,1007.85,Overcast throughout the day.
2016-04-10 16:00:00.000 +0200,Overcast,rain,12.75555556,12.75555556,0.72,23.506,311,9.982,0,1007.85,Overcast throughout the day.
2016-04-10 17:00:00.000 +0200,Overcast,rain,12.77777778,12.77777778,0.71,20.5114,304,10.3523,0,1008.38,Overcast throughout the day.
